literal_occurrences,exact_native_value_match,match_note,source,rule_id,selector,property,value,important,conditions,page_candidates,native_style,component_candidates,status,candidate_mapping_status
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-bc37afeb9a5c,.teaser-container,max-width,1200px,False,[],"[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/""]","[{""id"": ""b47f39b8-b9d8-5e09-e67c-1a8e34eb5a16"", ""name"": ""teaser-container"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-aff7eb76a16d,.container-wrapper-3,max-width,1200px,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""571b4f22-06fa-4499-f6d0-cb8f5ffe0c7e"", ""name"": ""Container Wrapper 3"", ""isComboClass"": false}]","[{""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}, {""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-26f872a0108b,.container,max-width,1200px,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""9e54e6e5-a3e8-624b-edfe-856c1cd54fa8"", ""name"": ""Container"", ""isComboClass"": false}]","[{""id"": ""cdb4010a-fc4d-930a-8493-bc7524d3344d"", ""name"": ""Footer""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-6e8e9b68deb4,.div-block-12,max-width,1200px,False,[],"[""/""]","[{""id"": ""521ff9db-d92f-e141-5f05-f26a23e51e5b"", ""name"": ""Div Block 12"", ""isComboClass"": false}]",[],extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-3dbfa4f1fe4f,.div-block-18,max-width,1200px,False,[],"[""/""]","[{""id"": ""1edbb78e-5cc1-d89f-81fc-85b79d95624d"", ""name"": ""Div Block 18"", ""isComboClass"": false}]",[],extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-aab736d32366,.mobilni-google,max-width,1200px,False,[],"[""/""]","[{""id"": ""eced408b-6578-9c44-1d92-41cbd51cf3c3"", ""name"": ""Mobilni google"", ""isComboClass"": false}]",[],extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-2b40042f8e0b,.container-wrapper-4,max-width,1200px,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""b1559687-d937-10db-df32-9aea39ac7ae2"", ""name"": ""Container Wrapper 4"", ""isComboClass"": false}]","[{""id"": ""9451505b-5015-c534-40e8-5413c82b759b"", ""name"": ""Zaglavlje detaljna""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-7c9863134f68,.detaljna-tekst,max-width,1200px,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""d91f7469-b9a7-f29d-3cf6-b692bb221166"", ""name"": ""Detaljna tekst"", ""isComboClass"": false}]",[],extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-d50a7582e9b1,.container-wrapper-list-detail,max-width,1200px,False,[],"[""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""8a7d6713-04b0-2bcd-8140-861996d13a5a"", ""name"": ""Container Wrapper list detail"", ""isComboClass"": false}]",[],extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-ca2792521827,.breadcrumb-wrapper-4,max-width,1200px,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""58273b0e-2ca7-54d6-851d-46555bef637d"", ""name"": ""Breadcrumb Wrapper 4"", ""isComboClass"": false}]","[{""id"": ""f3f8c56e-d796-023f-a4b1-8dfd0576aa9e"", ""name"": ""Breadcrumb""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-ba960dafc51c,.medjunaslov-h2-detaljna-altre,max-width,1200px,False,[],"[""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""63dcccea-39ef-0764-eb42-2575e03e0b1e"", ""name"": ""Medjunaslov H2 detaljna Altre"", ""isComboClass"": false}]",[],extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-dede4433b540,.container-wrapper-2,max-width,1200px,False,"[""screen and (min-width: 1280px)""]","[""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/""]","[{""id"": ""3c5ecdfd-5e70-af9e-a35f-ba39ce3bdc99"", ""name"": ""Container Wrapper 2"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}, {""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived
18,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-1b88fad42617,.container,max-width,1200px,False,"[""screen and (min-width: 1280px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""9e54e6e5-a3e8-624b-edfe-856c1cd54fa8"", ""name"": ""Container"", ""isComboClass"": false}]","[{""id"": ""cdb4010a-fc4d-930a-8493-bc7524d3344d"", ""name"": ""Footer""}]",extracted,derived
23,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-fca2a8fd5843,.nav-dropdown-link,font-weight,500,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f1ef"", ""name"": ""Nav Dropdown Link"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
23,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-2d9086534686,.success-message,font-weight,500,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f22d"", ""name"": ""Success Message"", ""isComboClass"": false}]","[{""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}]",extracted,derived
23,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-e7dd179658a8,.large-paragraph.bullet,font-weight,500,False,[],"[""/informativa-sulla-privacy"", ""/contatti"", ""/informazioni/listino-prezzi"", ""/informazioni/pagamento-flessibile"", ""/informazioni/prima-visita-gratuita"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""bce9e646-1414-8521-a1f3-876969bdd500"", ""name"": ""bullet"", ""isComboClass"": true}]",[],extracted,derived
23,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-47e22d47f7ea,.nav-item-title,font-weight,500,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f262"", ""name"": ""Nav Item Title"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
23,,Exact original expression match only; no approximate color or unit equivalence asserted.,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f81e82b01471,.nav-link,font-weight,500,False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f268"", ""name"": ""Nav Link"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived
